涛哥音乐,#genre#
小崔说事儿,https://vdse.bdstatic.com//0881642336164cb448c0d8addd2d22a6.mp4?authorization=bce-auth-v1/40f207e648424f47b2e3dfbb1014b1a5/2022-05-28T07:29:10Z/-1/host/4c290e67925bf7954af616c290b337b52a840355f1184f78619d696a5da5c0bb
中奖了,https://vd3.bdstatic.com/mda-kmkh9zy2b3gnx4bq/mda-kmkh9zy2b3gnx4bq.mp4?pd=19&vt=1
功夫,https://vd3.bdstatic.com/mda-mjn3rmcivntas8ez/hd/cae_h264_nowatermark/1635016788091110865/mda-mjn3rmcivntas8ez.mp4?pd=19&vt=1
相亲1,https://vd3.bdstatic.com/mda-ki5quadqsdi1tk9e/mda-ki5quadqsdi1tk9e.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3024484252&vid=10808391094376007907&auth_key=1655295624-0-0-6fb10727b6c3c195f08ff9bebe036cd0&bcevod_channel=searchbox_feed
相亲2,https://vd3.bdstatic.com/mda-kipkytij74rnn9k3/hd/mda-kipkytij74rnn9k3.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
钟点工,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c8e2e53c77ua6v88gk9g&ratio=720p&line=0
火炬手,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c54t79jc77u7est4rcn0&ratio=720p&line=0
火炬手,https://vd3.bdstatic.com/mda-jar0302925j1nwep/hd/mda-jar0302925j1nwep.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
生日快乐,https://vd3.bdstatic.com/mda-mkskgzkzsgvgcntm/540p/h264_cae/1638023743815756700/mda-mkskgzkzsgvgcntm.mp4?pd=19&vt=1
狭路相逢,https://vd3.bdstatic.com/mda-kd0mku18u3rui7gz/v1-cae/hd/mda-kd0mku18u3rui7gz.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
赵本山小品128分钟,https://vd3.bdstatic.com/mda-mkskgzkzsgvgcntm/540p/h264_cae/1638023743815756700/mda-mkskgzkzsgvgcntm.mp4?pd=19&vt=1
阳仔演笑会,https://vdse.bdstatic.com//cf06ee490cf69657ab9f333e067b348e.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T10%3A30%3A16Z%2F-1%2Fhost%2Fe3b07458bdfa3f2b9dd841f97ab3b32a73e1f5c3c55fec0e851f21054900b4a3
阳仔演笑会2,https://vdse.bdstatic.com//b837548733e6bd32629f9134457ad811.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T12%3A24%3A48Z%2F-1%2Fhost%2F21b407cd58e7d2f39864128a9160659f1f4845e2cf4c01c6e2a3f30be1dbc557
同桌的你,https://vd3.bdstatic.com/mda-kkfwqyn6sc4r5579/mda-kkfwqyn6sc4r5579.mp4?pd=19&vt=1
中奖了,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c416nhbc77ueljqcfms0&ratio=720p&line=0
有钱了,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fg10000c4mruerc77ua2hethfig&ratio=720p&line=0
小九老乐,https://vd3.bdstatic.com/mda-maqs355itqp221rx/v2-hknm/hd/mda-maqs355itqp221rx.mp4?pd=19&vt=1
办班,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300f830000bqvq3vcssiod1f1acv10&ratio=720p&line=0
年前年后,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300f250000br00c6t03hnekstiv2rg&ratio=720p&line=0
卖梨,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f850000bqvq43ueankk4sopbea0&ratio=720p&line=0
城市打工妹,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fb00000br0007k2v0nbugkvpqc0&ratio=720p&line=0
如此竞争,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fe60000br000frls1kbc9rjapeg&ratio=720p&line=0
儿子大了,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f020000bqvq3u89lgt8of4fk0tg&ratio=720p&line=0
同学会,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f9c0000brabn8v70gfhplsfi78g&ratio=720p&line=0
拜年,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0d00fg10000c83hhi3c77u01a8d7hp0&ratio=720p&line=0
新虎口遐想,https://vd4.bdstatic.com/mda-jarfmdf8su7sckk3/hd/mda-jarfmdf8su7sckk3.mp4?auth_key=1655295819-0-0-df94f7531d93ff90ad12888c89a672ca&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=3219421685&vid=8705230262897615568&abtest=all
冯巩郭冬临狗不理包子,https://vd2.bdstatic.com/mda-jdqwqnk1xxszhw8c/mda-jdqwqnk1xxszhw8c.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2275698282&vid=17330773072848394300&auth_key=1655291275-0-0-73fe6c276ababcdb43b87a4fda6002df&bcevod_channel=searchbox_feed
牛群冯巩领导冒号,https://vdse.bdstatic.com//123b1e01f5128d0e71b4f392ec1a971c.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-12T06%3A54%3A23Z%2F-1%2Fhost%2F6274ff464fd635b6108aacc556df42224f265e9b3f4bd3a37a74cbdbf985d0b8
冯巩相声,https://vdse.bdstatic.com//65873c285f222c4cfeecf527f3e84259.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T09%3A55%3A46Z%2F-1%2Fhost%2F9119b3500a8e21fb21665d9576bbf410e5a0fa8904ccc1ce0d3aabde21c99c8a
牛群冯巩我的儿子,https://vdse.bdstatic.com//f27179e048a85dd2f00d16f6a13ac370.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T08%3A43%3A23Z%2F-1%2Fhost%2F026eb7ddc17de37a053903ceb90523b0265d8e5c7ed8eb5b20f5cc0de186f27c
牛群冯巩两个弄潮儿,https://vd3.bdstatic.com/mda-mkqdhm17rs7198m6/hd/cae_h264/1637859905115117938/mda-mkqdhm17rs7198m6.mp4?pd=19&vt=1
要条件,https://vd2.bdstatic.com/mda-kgah4byryi8gsqk8/v1-cae/mda-kgah4byryi8gsqk8.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1347013120&vid=11361264719745011699&auth_key=1655290347-0-0-5dfca4bc79fbe4b6685de35fd1e0a622&bcevod_channel=searchbox_feed
孔云龙扒马褂,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fg10000c7la4l3c77u5vs0abgs0&ratio=720p&line=0
策划,https://vd3.bdstatic.com/mda-ki60ag5ub193axs9/hd/mda-ki60ag5ub193axs9.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
不差钱,https://vdse.bdstatic.com//769f31778a85f33825c44a9b0c70ac37.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T10%3A24%3A57Z%2F-1%2Fhost%2F9d4a74ab09dc18c2f4d9b0b8f77c621471a15359ec3b77c186f51611f4712005
就差钱,https://vdse.bdstatic.com//812d49e751aa31530ec39debfe54a359.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T08%3A49%3A09Z%2F-1%2Fhost%2Fa58bdb86d23b53b6909e8e19d85dad9fed3adeba4a664a22eef9a7d32ac2486a
昨天今天明天,https://vd3.bdstatic.com/mda-ia4xz7n2s4hxbhby/logo/hd/mda-ia4xz7n2s4hxbhby.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
捐助,https://vd3.bdstatic.com/mda-jaqz8g17b9cvryks/hd/mda-jaqz8g17b9cvryks.mp4?pd=19&vt=1
捐助后传,https://vd3.bdstatic.com/mda-kbsrpz9zmbbvznjw/hd/mda-kbsrpz9zmbbvznjw.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
小崔说事,https://vdse.bdstatic.com//2f54cd59170279f94c5b354179bda8c0.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-12T04%3A47%3A48Z%2F-1%2Fhost%2Fc0d35c8c0a00af3226ac1bc3a1510c1474d8054a30290740da4a2d567924f779
小崔说事儿,https://vdse.bdstatic.com//0881642336164cb448c0d8addd2d22a6.mp4?authorization=bce-auth-v1/40f207e648424f47b2e3dfbb1014b1a5/2022-05-28T07:29:10Z/-1/host/4c290e67925bf7954af616c290b337b52a840355f1184f78619d696a5da5c0bb
中奖了,https://vd3.bdstatic.com/mda-kmkh9zy2b3gnx4bq/mda-kmkh9zy2b3gnx4bq.mp4?pd=19&vt=1
功夫,https://vd3.bdstatic.com/mda-mjn3rmcivntas8ez/hd/cae_h264_nowatermark/1635016788091110865/mda-mjn3rmcivntas8ez.mp4?pd=19&vt=1
相亲1,https://vd3.bdstatic.com/mda-ki5quadqsdi1tk9e/mda-ki5quadqsdi1tk9e.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3024484252&vid=10808391094376007907&auth_key=1655295624-0-0-6fb10727b6c3c195f08ff9bebe036cd0&bcevod_channel=searchbox_feed
相亲2,https://vd3.bdstatic.com/mda-kipkytij74rnn9k3/hd/mda-kipkytij74rnn9k3.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
火炬手,https://vd3.bdstatic.com/mda-jar0302925j1nwep/hd/mda-jar0302925j1nwep.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
我想有个家,https://vd3.bdstatic.com/mda-mkskgzkzsgvgcntm/540p/h264_cae/1638023743815756700/mda-mkskgzkzsgvgcntm.mp4?pd=19&vt=1
狭路相逢,https://vd3.bdstatic.com/mda-kd0mku18u3rui7gz/v1-cae/hd/mda-kd0mku18u3rui7gz.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
阳仔演笑会2,https://vdse.bdstatic.com//b837548733e6bd32629f9134457ad811.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T12%3A24%3A48Z%2F-1%2Fhost%2F21b407cd58e7d2f39864128a9160659f1f4845e2cf4c01c6e2a3f30be1dbc557
同桌的你,https://vd3.bdstatic.com/mda-kkfwqyn6sc4r5579/mda-kkfwqyn6sc4r5579.mp4?pd=19&vt=1
开心小品,http://tc-tct.douyucdn2.cn/dyliveflv3/10153463r0oBSmAG.flv?wsAuth=327f9acf257abce343423d9ca46ef9ae&token=cpn-androidmpro-0-10153463-ee6c60cb51b36154827caa4c2303ce140c03be821c37ac32&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3

电影轮播,#genre#
超级鬼片,https://lunbo.freetv.top/yy/1355641195
经典鬼片,https://lunbo.freetv.top/yy/29460894
恐怖电影,https://lunbo.freetv.top/yy/24066336
电影_快意江湖,http://cfss.cc/cdn/hy/11342435.flv
电影_快意江湖,https://live.metshop.top/huya/11342435
电影_快意江湖,https://www.goodiptv.club/huya/11342435
电影_武侠,http://cfss.cc/cdn/hy/11342427.flv
电影_武侠,https://live.metshop.top/huya/11342427
电影_古装片,http://cfss.cc/cdn/hy/11336590.flv
电影_古装片,https://live.metshop.top/huya/11336590
电影_古装片,https://www.goodiptv.club/huya/11336590
电影 古惑仔全集,https://live.metshop.top/yy/1354507447
电影_不挤影院,http://cfss.cc/cdn/hy/11352897.flv
电影_不挤影院,https://live.metshop.top/huya/11352897
电影_不挤影院,https://www.goodiptv.club/huya/11352897
电影_丧尸片,http://cfss.cc/cdn/hy//21059578.flv
电影_丧尸片,https://live.metshop.top/huya/21059578
电影_八点档,http://cfss.cc/cdn/hy/880261.flv
电影_八点档,https://live.metshop.top/huya/880261
电影_八点档,https://www.goodiptv.club/huya/880261
电影_刘德华,http://cfss.cc/cdn/hy/11342424.flv
电影_刘德华,https://live.metshop.top/huya/11342424
电影_刘德华,https://www.goodiptv.club/huya/11342424
电影_功夫片,http://cfss.cc/cdn/hy/11352941.flv
电影_功夫片,https://live.metshop.top/huya/11352941
电影_功夫片,https://www.goodiptv.club/huya/11352941
电影_动作电影,http://cfss.cc/cdn/hy/11602077.flv
电影_动作电影,https://live.metshop.top/huya/11602077
电影_动作电影,https://www.goodiptv.club/huya/11602077
电影_发哥,http://cfss.cc/cdn/hy/11342387.flv
电影_发哥,https://live.metshop.top/huya/11342387
电影_发哥,https://www.goodiptv.club/huya/11342387
电影_变形金刚,http://cfss.cc/cdn/hy/21059596.flv
电影_变形金刚,https://live.metshop.top/huya/21059596
电影_变形金刚,https://www.goodiptv.club/huya/21059596
电影_古墓系列,http://cfss.cc/cdn/hy/11352913.flv
电影_古墓系列,https://www.goodiptv.club/huya/11352913
电影_周星星,http://cfss.cc/cdn/hy/11336587.flv
电影_周星星,https://live.metshop.top/huya/11336587
电影_周星星,https://www.goodiptv.club/huya/11336587
电影_周海媚,http://cfss.cc/cdn/hy/11279247.flv
电影_周海媚,https://www.goodiptv.club/huya/11279247
电影_喜乐影院,http://cfss.cc/cdn/hy/21059580.flv
电影_喜乐影院,https://live.metshop.top/huya/21059580
电影_喜乐影院,https://www.goodiptv.club/huya/21059580
电影_喜剧,http://cfss.cc/cdn/hy/11352877.flv
电影_喜剧,https://live.metshop.top/huya/11352877
电影_喜剧,https://www.goodiptv.club/huya/11352877
电影_喜剧专场,http://cfss.cc/cdn/hy/11602044.flv
电影_喜剧专场,https://live.metshop.top/huya/11602044
电影_喜剧专场,https://www.goodiptv.club/huya/11602044
电影_国产,http://cfss.cc/cdn/hy/11352973.flv
电影_国产,https://live.metshop.top/huya/11352973
电影_国产,https://www.goodiptv.club/huya/11352973
电影_国产悬疑,http://cfss.cc/cdn/hy/11342395.flv
电影_国产悬疑,https://live.metshop.top/huya/11342395
电影_国产悬疑,https://www.goodiptv.club/huya/11342395
电影_嫣然影厅,http://cfss.cc/cdn/hy/11601977.flv
电影_嫣然影厅,https://live.metshop.top/huya/11601977
电影_嫣然影厅,https://www.goodiptv.club/huya/11601977
电影_宇宙,http://cfss.cc/cdn/hy/11342428.flv
电影_宇宙,https://live.metshop.top/huya/11342428
电影_宇宙,https://www.goodiptv.club/huya/11342428
电影_小鬼头,https://live.metshop.top/huya/11352963
电影_强森,http://cfss.cc/cdn/hy/21059581.flv
电影_强森,https://live.metshop.top/huya/21059581
电影_强森,https://www.goodiptv.club/huya/21059581
电影_怪兽,http://cfss.cc/cdn/hy/21059577.flv
电影_怪兽,https://live.metshop.top/huya/21059577
电影_怪兽,https://www.goodiptv.club/huya/21059577
电影_怪兽系列,http://cfss.cc/cdn/hy/21059554.flv
电影_怪兽系列,https://live.metshop.top/huya/21059554
电影_怪兽系列,https://www.goodiptv.club/huya/21059554
电影_成龙,http://cfss.cc/cdn/hy/11342386.flv
电影_成龙,https://live.metshop.top/huya/11342386
电影_成龙,https://www.goodiptv.club/huya/11342386
电影_战争,http://cfss.cc/cdn/hy/21059592.flv
电影_战争,https://live.metshop.top/huya/21059592
电影_战争,https://www.goodiptv.club/huya/21059592
电影_战争片,http://cfss.cc/cdn/hy/21059574.flv
电影_战争片,https://live.metshop.top/huya/21059574
电影_战争片,https://www.goodiptv.club/huya/21059574
电影_推荐,http://cfss.cc/cdn/hy/11602041.flv
电影_推荐,https://live.metshop.top/huya/11602041
电影_推荐,https://www.goodiptv.club/huya/11602041
电影_搞笑喜剧,http://cfss.cc/cdn/hy/11342423.flv
电影_搞笑喜剧,https://live.metshop.top/huya/11342423
电影_搞笑喜剧,https://www.goodiptv.club/huya/11342423
电影_搞笑恐怖,http://cfss.cc/cdn/hy/11601960.flv
电影_搞笑恐怖,https://live.metshop.top/huya/11601960
电影_搞笑恐怖,https://www.goodiptv.club/huya/11601960
电影_救援,http://cfss.cc/cdn/hy/21059594.flv
电影_救援,https://live.metshop.top/huya/21059594
电影_救援,https://www.goodiptv.club/huya/21059594
电影_斯坦森,http://cfss.cc/cdn/hy/21059588.flv
电影_斯坦森,https://live.metshop.top/huya/21059588
电影_斯坦森,https://www.goodiptv.club/huya/21059588
电影_曾江,http://cfss.cc/cdn/hy/11601981.flv
电影_曾江,https://www.goodiptv.club/huya/11601981
电影_李连杰,http://cfss.cc/cdn/hy/11342390.flv
电影_李连杰,https://live.metshop.top/huya/11342390
电影_李连杰,https://www.goodiptv.club/huya/11342390
电影_枪战,http://cfss.cc/cdn/hy/21059579.flv
电影_枪战,https://live.metshop.top/huya/21059579
电影_枪战,https://www.goodiptv.club/huya/21059579
电影_梁家辉,http://cfss.cc/cdn/hy/11342429.flv
电影_梁家辉,https://live.metshop.top/huya/11342429
电影_梁家辉,https://www.goodiptv.club/huya/11342429
电影_欢笑影院,http://cfss.cc/cdn/hy/11352894.flv
电影_欢笑影院,https://live.metshop.top/huya/11352894
电影_欢笑影院,https://www.goodiptv.club/huya/11352894
电影_死神来了,http://cfss.cc/cdn/hy/11352903.flv
电影_死神来了,https://live.metshop.top/huya/11352903
电影_死神来了,https://www.goodiptv.club/huya/11352903
电影_沈腾,http://cfss.cc/cdn/hy/11601968.flv
电影_沈腾,https://live.metshop.top/huya/11601968
电影_沈腾,https://www.goodiptv.club/huya/11601968
电影_洪金宝,http://cfss.cc/cdn/hy/11279251.flv
电影_洪金宝,https://live.metshop.top/huya/11279251
电影_洪金宝,https://www.goodiptv.club/huya/11279251
电影_海盗,http://cfss.cc/cdn/hy/21059595.flv
电影_海盗,https://live.metshop.top/huya/21059595
电影_海盗,https://www.goodiptv.club/huya/21059595
电影_港片,http://cfss.cc/cdn/hy/11602043.flv
电影_港片,https://live.metshop.top/huya/11602043
电影_港片,https://www.goodiptv.club/huya/11602043
电影_漫威,http://cfss.cc/cdn/hy/11602034.flv
电影_漫威,https://live.metshop.top/huya/11602034
电影_漫威,https://www.goodiptv.club/huya/11602034
电影_灾难片,http://cfss.cc/cdn/hy/11602075.flv
电影_灾难片,https://live.metshop.top/huya/11602075
电影_灾难片,https://www.goodiptv.club/huya/11602075
电影_热血,http://cfss.cc/cdn/hy/11352934.flv
电影_热血,https://live.metshop.top/huya/11352934
电影_犯罪片,http://cfss.cc/cdn/hy/11352974.flv
电影_犯罪片,https://live.metshop.top/huya/11352974
电影_犯罪片,https://www.goodiptv.club/huya/11352974
电影_玄幻,http://cfss.cc/cdn/hy/11342414.flv
电影_玄幻,https://live.metshop.top/huya/11342414
电影_玄幻,https://www.goodiptv.club/huya/11342414
电影_王晶,http://cfss.cc/cdn/hy/11602058.flv
电影_王晶,https://live.metshop.top/huya/11602058
电影_王晶,https://www.goodiptv.club/huya/11602058
电影_盗墓,http://cfss.cc/cdn/hy/21059552.flv
电影_盗墓,https://live.metshop.top/huya/21059552
电影_盗墓,https://www.goodiptv.club/huya/21059552
电影_经典港片,http://cfss.cc/cdn/hy/11352965.flv
电影_经典港片,https://live.metshop.top/huya/11352965
电影_罪犯,http://cfss.cc/cdn/hy/11352962.flv
电影_罪犯,https://live.metshop.top/huya/11352962
电影_罪犯,https://www.goodiptv.club/huya/11352962
电影_英叔,http://cfss.cc/cdn/hy/11342421.flv
电影_英叔,https://live.metshop.top/huya/11342421
电影_英叔,https://www.goodiptv.club/huya/11342421
电影_蘑菇影厅,http://cfss.cc/cdn/hy/11601981.flv
电影_蘑菇影厅,https://live.metshop.top/huya/11601981
电影_蘑菇影厅,https://www.goodiptv.club/huya/11601981
电影_蜘蛛侠,http://cfss.cc/cdn/hy/21059599.flv
电影_蜘蛛侠,https://live.metshop.top/huya/21059599
电影_蜘蛛侠,https://www.goodiptv.club/huya/21059599
电影_警匪,http://cfss.cc/cdn/hy/11352886.flv
电影_警匪,https://live.metshop.top/huya/11352886
电影_警匪,https://www.goodiptv.club/huya/11352886
电影_许氏三杰,http://cfss.cc/cdn/hy/11602033.flv
电影_许氏三杰,https://live.metshop.top/huya/11602033
电影_许氏三杰,https://www.goodiptv.club/huya/11602033
电影_谍战,http://cfss.cc/cdn/hy/21059585.flv
电影_谍战片,http://cfss.cc/cdn/hy/21059587.flv
电影_贺岁,http://cfss.cc/cdn/hy/11601971.flv
电影_贺岁,https://live.metshop.top/huya/11601971
电影_贺岁,https://www.goodiptv.club/huya/11601971
电影_贺岁片,http://cfss.cc/cdn/hy/11601986.flv
电影_贺岁片,https://live.metshop.top/huya/11601986
电影_贺岁片,https://www.goodiptv.club/huya/11601986
电影_赛车,https://live.metshop.top/huya/11279247
电影_超异能族,http://cfss.cc/cdn/hy/21059586.flv
电影_超异能族,https://www.goodiptv.club/huya/21059586
电影_镖行天下,http://cfss.cc/cdn/hy/11352969.flv
电影_镖行天下,https://live.metshop.top/huya/11352969
电影_镖行天下,https://www.goodiptv.club/huya/11352969
电影_高分动作,http://cfss.cc/cdn/hy/11352884.flv
电影_高分动作,https://live.metshop.top/huya/11352884
电影_高分动作,https://www.goodiptv.club/huya/11352884
电影_高能反转,http://cfss.cc/cdn/hy/11352887.flv
电影_高能反转,https://live.metshop.top/huya/11352887
电影_高能反转,https://www.goodiptv.club/huya/11352887
电影_黄渤,http://cfss.cc/cdn/hy/11352876.flv
电影_黄渤,https://live.metshop.top/huya/11352876
电影_黄渤,https://www.goodiptv.club/huya/11352876
电影_黑帮斗争,http://cfss.cc/cdn/hy/11342419.flv
电影_黑帮斗争,https://live.metshop.top/huya/11342419
电影_黑帮斗争,https://www.goodiptv.club/huya/11342419
电影_黑帮片,http://cfss.cc/cdn/hy/11336719.flv
电影_黑帮片,https://live.metshop.top/huya/11336719
电影_黑帮片,https://www.goodiptv.club/huya/11336719
电影东北球王,https://live.metshop.top/huya/880286
电影享不停,https://live.metshop.top/huya/16873147
电影充电站,https://live.metshop.top/huya/20064385
电影十里廊,https://live.metshop.top/huya/16801558
电影探长,https://live.metshop.top/huya/27438374
电影最TOP,http://cfss.cc/cdn/hy/11774959.flv
电影最TOP,https://live.metshop.top/huya/11774959
电影狂人A,https://live.metshop.top/huya/18715610
电影笔记,https://live.metshop.top/huya/16920222
电影间谍,https://live.metshop.top/huya/16149609
24小时循环播电视剧,https://live.metshop.top/yy/53320802
24小时播放,https://live.metshop.top/yy/29067083
24灌篮高手正在直播,https://live.metshop.top/yy/1350984033

邵氏影院,#genre#
邵氏影院@代,http://mmitv.top:80/test/douyu.php?id=4246519
邵氏影院@代,https://www.goodiptv.club/douyu/4246519
邵氏影院@代,http://159.75.85.63:35455/douyu/4246519
邵氏影院@代,http://43.138.170.29:35455/douyu/4246519
邵氏影院@代,http://epg.112114.xyz/douyu/4246519
天映频道@代,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvnjjsfjvbhfhcvxcvjsjbcvjfdvjsfcbjbnjtypj.flv
天映经典@代,http://ali.hlspull.yximgs.com/live/huanqiuhklivevcnydsjfjsetjjfcvbcdtsjjfvxcvsjnmbnljjhjjnmyhsjjftydj.flv
CCtv6影院代,http://182.139.250.132:5033/syhjcms_hls/98000000000000000001703664302519/index.m3u8?playtype=1&usercode=cl@is
CCtv6影院代,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
战争电影@代,https://live.metshop.top/yy/1382736865
豆瓣电影@代,http://diyp.112114.xyz/douyu/8770422
重温经典@代,http://1.62.64.80/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典@代,http://1.62.64.234/2d07c55520f72f74e7a4710c981d91e2.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典@代,http://111.31.107.123/1.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
戏曲频道电信,http://182.139.250.132:5033/syhjcms_hls/98000000000000000001681695523229/614400/index.m3u8?playtype=1&usercode=cl@is&cl_cid=98000000000000000001681695523229
星爷影院@代,http://mmitv.top:80/test/douyu.php?id=122402&u=4654622&cate
豆瓣高分@代,http://43.138.170.29:35455/douyu/8770422
下饭神剧@代,http://43.138.170.29:35455/douyu/276200
大吉大利影院,https://pull.kktv8.com/livekktv/128600025.flv
神乐影院-1台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
神乐影院-2台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
小猪优版剧院,https://www.goodiptv.club/douyu/10297898
公众号天微科技,https://www.goodiptv.club/douyu/10297898
绍兴影院频道,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
南京影院频道,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
平泉影院频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
新昌休闲影院,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
晴彩影院四川,http://182.139.250.132:5033/HUAWEI/20000001000000050000000000000371/index.m3u8?playtype=1&usercode=cl@is
CCTV-戏曲台,http://fzcds.cn:8822/hls/74/index.m3u8
吃米滴虫✔原,http://159.75.85.63:35455/douyu/315457
冰冰经典✔原,http://159.75.85.63:35455/douyu/74374
星爷影院✔原,http://159.75.85.63:35455/douyu/508118
瑶瑶恐怖✔原,http://159.75.85.63:35455/douyu/2935323
怡寶影院✔原,http://159.75.85.63:35455/douyu/434971
小黛兮影✔原,http://159.75.85.63:35455/douyu/11553944
萌小鬼片✔原,http://159.75.85.63:35455/douyu/3928
神乐影剧✔原,http://159.75.85.63:35455/douyu/122402
可乐影院✔原,http://159.75.85.63:35455/douyu/20415
小宇60帧✔原,http://159.75.85.63:35455/douyu/323876
恐怖惊悚✔原,http://159.75.85.63:35455/douyu/96577
電影劇場✔原,http://159.75.85.63:35455/douyu/7575350
豆瓣高分✔原,http://159.75.85.63:35455/douyu/8770422
漫威剧情✔原,http://159.75.85.63:35455/douyu/6140589
霍格沃茨✔原,http://159.75.85.63:35455/douyu/8814650
鱼宝恐怖✔原,http://159.75.85.63:35455/douyu/1165374
小u*鬼片✔原,http://mmitv.top/test/douyu.php?id=96577&u=4150734&cate
吃奶滴虫✔原,http://159.75.85.63:35455/douyu/263824
喜剧电影✔原,http://159.75.85.63:35455/douyu/9292492
避风影院✔原,http://159.75.85.63:35455/douyu/9826611
欧美大片✔原,http://159.75.85.63:35455/douyu/2793084
贝爷max✔原,http://159.75.85.63:35455/douyu/4332
贝爷影厅✔原,http://159.75.85.63:35455/douyu/252802
